review,rating,date,bank,source,sentiment_label,sentiment_score,theme
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,Google Play,POSITIVE,0.9966461062431335,Feature Requests
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998630285263062,User Interface & Experience
its the best ever,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998552799224854,Feature Requests
excellent game changer App,5,2025-05-08,Dashen,Google Play,POSITIVE,0.9998358488082886,Transaction Performance
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,Google Play,POSITIVE,0.9995176792144777,Customer Support
it seems me logging out within minutes,1,2025-05-03,Dashen,Google Play,NEGATIVE,0.9982207417488098,Feature Requests
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,Google Play,NEGATIVE,0.985798954963684,Feature Requests
yes i want dashen super open,5,2025-05-02,Dashen,Google Play,POSITIVE,0.999435007572174,Feature Requests
faster than this version,5,2025-05-01,Dashen,Google Play,POSITIVE,0.9991979002952576,Transaction Performance
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,Google Play,POSITIVE,0.9991565942764282,Feature Requests
bad.,1,2025-04-30,Dashen,Google Play,NEGATIVE,0.9997698664665222,Customer Support
dashen super app is secure band very easy,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9899651408195496,Feature Requests
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9995939135551452,Customer Support
best app I have ever seen,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9996102452278136,Feature Requests
best of best,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9997496008872986,Feature Requests
waw,5,2025-04-28,Dashen,Google Play,NEGATIVE,0.7346178889274597,Customer Support
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,Google Play,NEGATIVE,0.9992387294769288,Customer Support
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,Google Play,POSITIVE,0.999722182750702,User Interface & Experience
wow appl,5,2025-04-28,Dashen,Google Play,POSITIVE,0.9994691014289856,Transaction Performance
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,Google Play,NEGATIVE,0.9994646906852722,Customer Support
very nice,5,2025-04-26,Dashen,Google Play,POSITIVE,0.9998563528060912,Account Access Issues
great,4,2025-04-26,Dashen,Google Play,POSITIVE,0.9998630285263062,Customer Support
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,Google Play,NEGATIVE,0.9997708201408386,Transaction Performance
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,Google Play,POSITIVE,0.9996446371078492,Feature Requests
Very easy and Fast.,5,2025-04-24,Dashen,Google Play,POSITIVE,0.9995487332344056,User Interface & Experience
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,Google Play,NEGATIVE,0.939275562763214,Feature Requests
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,Google Play,NEGATIVE,0.9993688464164734,Customer Support
execellent,5,2025-04-24,Dashen,Google Play,NEGATIVE,0.9866806864738464,Account Access Issues
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998038411140442,Transaction Performance
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,Google Play,NEGATIVE,0.7598550915718079,Transaction Performance
it is incredible product.,5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998867511749268,Account Access Issues
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9997783303260804,Customer Support
"It's an amazing app, experience it!!",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998760223388672,User Interface & Experience
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen,Google Play,POSITIVE,0.9997599720954896,Feature Requests
It is the best application!!!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998468160629272,User Interface & Experience
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998323917388916,Feature Requests
its features are so dynamic,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999643087387085,Feature Requests
fast &Friendly user Application.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9993237257003784,User Interface & Experience
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9997664093971252,User Interface & Experience
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9874821901321412,User Interface & Experience
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9995126724243164,Customer Support
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998255372047424,Customer Support
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9997794032096864,Transaction Performance
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998310804367064,User Interface & Experience
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9850903749465942,User Interface & Experience
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999284565448761,User Interface & Experience
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,Google Play,NEGATIVE,0.9886249303817748,Account Access Issues
Convenient!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9936902523040771,User Interface & Experience
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999864935874939,User Interface & Experience
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.973114848136902,Feature Requests
the best Supper App ever,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999849796295166,Transaction Performance
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9990382194519044,Feature Requests
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.999815046787262,User Interface & Experience
Dashen bank is my number one choice,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9996331930160522,Account Access Issues
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9994714856147766,Transaction Performance
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991614818572998,Transaction Performance
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998248219490052,Feature Requests
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9990429282188416,Feature Requests
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997945427894592,Transaction Performance
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997891783714294,User Interface & Experience
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998010993003844,Transaction Performance
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997546076774596,Feature Requests
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998537302017212,Feature Requests
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997860789299012,Transaction Performance
Very convenient,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9988445043563844,User Interface & Experience
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997797608375548,Customer Support
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991359114646912,Transaction Performance
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991750121116638,Transaction Performance
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995538592338562,Transaction Performance
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.99827241897583,Feature Requests
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9994187355041504,Feature Requests
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995588660240172,Transaction Performance
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9992392063140868,Transaction Performance
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991500377655028,Feature Requests
thanks again,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998217225074768,User Interface & Experience
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.996877908706665,User Interface & Experience
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play,POSITIVE,0.999527096748352,Feature Requests
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9953939914703368,Feature Requests
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9982413053512572,Feature Requests
what an App,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9938238859176636,Feature Requests
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998598098754884,Customer Support
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,Google Play,POSITIVE,0.9974797368049622,User Interface & Experience
